cv-folds,dataset,estimator,estimator_details,omics,train_accuracy,test_accuracy,fss_nogueira,fss_lustgarten,fss_jaccard_index,avg_features,all_features,runs,estimator_alt_name
5,BLCA,SVM_f21,"LinearSVC(C=0.0034867736816406245, dual=False, max_iter=200000, penalty='l1')",__ALL__,0.807367405978785,0.756470722260196,0.555605627009299,0.6000744737993162,0.3887625546194307,16.933333333333334,100451,15,SVM_low
5,BLCA,SVM_f92,"LinearSVC(C=0.010840039062500001, dual=False, max_iter=200000, penalty='l1')",__ALL__,0.9565920211436124,0.821075415812258,0.4662113832330209,0.4801919790829297,0.3053397814121637,90.93333333333334,100451,15,SVM_mid
5,BLCA,SVM_f168,"LinearSVC(C=0.030367382812499996, dual=False, max_iter=200000, penalty='l1')",__ALL__,1.0,0.8324675324675325,0.418161909301562,0.4254416783456707,0.2658264475866271,163.0,100451,15,SVM_high
5,BLCA,LR_f21,"LogisticRegression(C=0.013952209472656248, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,0.8075845565913068,0.756470722260196,0.5589321517444401,0.6044314682377478,0.3917473753595692,16.866666666666667,100451,15,LR_low
5,BLCA,LR_f92,"LogisticRegression(C=0.0479419921875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,0.9631343976570592,0.8158236500341763,0.4604388299896279,0.4792232934769329,0.3006839649196374,86.6,100451,15,LR_mid
5,BLCA,LR_f168,"LogisticRegression(C=0.18234503784179684, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,1.0,0.8281043517885623,0.4411032868705474,0.462753845485032,0.2845526824198635,153.0,100451,15,LR_high
5,BLCA,Lasso_f21,"MyLasso(C=0.796875, max_iter=2000)",__ALL__,0.8243944426586663,0.7633857370699476,0.5228322242768897,0.551645821193049,0.3574530841714808,21.8,100451,15,Lasso_low
5,BLCA,Lasso_f92,"MyLasso(C=0.91552734375, max_iter=2000)",__ALL__,0.9445923068681024,0.8210412394622921,0.4657356791980359,0.4853497595240155,0.3052714509225839,83.06666666666666,100451,15,Lasso_mid
5,BLCA,Lasso_f168,"MyLasso(C=0.9591064453125, max_iter=2000)",__ALL__,0.998692096146291,0.8202210070631123,0.4178319326579607,0.427295776870966,0.2653333215768521,164.46666666666667,100451,15,Lasso_high
5,BLCA,SVM_f21,"LinearSVC(C=0.02597373046875, dual=False, max_iter=200000, penalty='l1')",cnv,0.7380156434158363,0.6528252449305081,0.4628292734856964,0.5264583191706239,0.3104706733175591,18.53333333333333,57964,15,SVM_low
5,BLCA,SVM_f92,"LinearSVC(C=0.06258749999999999, dual=False, max_iter=200000, penalty='l1')",cnv,0.8856902032215436,0.6989861016176806,0.4104904608620345,0.4339512962407597,0.2605570831416378,87.53333333333333,57964,15,SVM_mid
5,BLCA,SVM_f168,"LinearSVC(C=0.15631875, dual=False, max_iter=200000, penalty='l1')",cnv,0.9866952391156828,0.6823991797676008,0.3601970650960844,0.3739325027072894,0.2217836079763673,178.26666666666668,57964,15,SVM_high
5,BLCA,LR_f21,"LogisticRegression(C=0.10359492187499998, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.7399764277295617,0.6598200045568466,0.467965591717841,0.5395765238283071,0.3128664583596516,19.73333333333333,57964,15,LR_low
5,BLCA,LR_f92,"LogisticRegression(C=0.252002734375, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.8852516161291475,0.6989861016176806,0.4015836460300465,0.4268144633256491,0.2537177622749068,91.8,57964,15,LR_mid
5,BLCA,LR_f168,"LogisticRegression(C=0.5797119140625, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.9823336547733847,0.6946343130553657,0.3708339204811763,0.3936892985767413,0.2300171519611688,182.6,57964,15,LR_high
5,BLCA,Lasso_f21,"MyLasso(C=0.9697359800338745, max_iter=2000)",cnv,0.7474002642951534,0.6615516062884484,0.461056801396134,0.5156065505853279,0.3052606764648276,19.53333333333333,57964,15,Lasso_low
5,BLCA,Lasso_f92,"MyLasso(C=0.988037109375, max_iter=2000)",cnv,0.8924575877709918,0.6955228981544771,0.3832284339770275,0.4032391430393588,0.238845618186002,94.73333333333332,57964,15,Lasso_mid
5,BLCA,Lasso_f168,"MyLasso(C=0.9936065673828125, max_iter=2000)",cnv,0.9657537769206044,0.6832763727500569,0.3481105353857138,0.3594513986300033,0.2131109280097635,170.73333333333332,57964,15,Lasso_high
5,BLCA,SVM_f21,"LinearSVC(C=0.011328222656250001, dual=False, max_iter=200000, penalty='l1')",mirna,0.7602571520411443,0.6789473684210526,0.5876002646856482,0.6248141840240565,0.4326713386127336,22.8,825,15,SVM_low
5,BLCA,SVM_f92,"LinearSVC(C=0.044036523437499996, dual=False, max_iter=200000, penalty='l1')",mirna,0.9092510446801672,0.6980747322852586,0.4932152453067207,0.4548747356001391,0.3780457821180544,89.0,825,15,SVM_mid
5,BLCA,SVM_f168,"LinearSVC(C=0.1670587890625, dual=False, max_iter=200000, penalty='l1')",mirna,0.998474945533769,0.6711437685121896,0.3705058063584692,0.3055171682207783,0.330963289188473,165.33333333333334,825,15,SVM_high
5,BLCA,LR_f21,"LogisticRegression(C=0.045012890624999996, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,0.7574241937212043,0.6806675780359991,0.5903753780466108,0.6270963069153109,0.4379225766717724,22.0,825,15,LR_low
5,BLCA,LR_f92,"LogisticRegression(C=0.1994619750976562, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,0.91928711739705,0.700706311232627,0.4788955543149276,0.4375372505773555,0.3682531157727319,92.6,825,15,LR_mid
5,BLCA,LR_f168,"LogisticRegression(C=2.0546875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,1.0,0.6729665071770334,0.3750647377938516,0.3097575189821759,0.33498026873846,166.66666666666666,825,15,LR_high
5,BLCA,Lasso_f21,"MyLasso(C=0.926666259765625, max_iter=2000)",mirna,0.7589471052537591,0.6702323991797676,0.5912151152456004,0.6229367532326016,0.4383101708099597,21.33333333333333,825,15,Lasso_low
5,BLCA,Lasso_f92,"MyLasso(C=0.98114013671875, max_iter=2000)",mirna,0.9127390263937998,0.710332649806334,0.5000771967331895,0.4612862798920967,0.3854203261666332,91.93333333333334,825,15,Lasso_mid
5,BLCA,Lasso_f168,"MyLasso(C=0.990966796875, max_iter=2000)",mirna,0.9746955248401727,0.6911825017088175,0.4297022970914369,0.3520379385019712,0.3721363052293038,162.33333333333334,825,15,Lasso_high
5,BLCA,SVM_f21,"LinearSVC(C=0.052823828125, dual=False, max_iter=200000, penalty='l1')",mutation,0.7438937104896604,0.6178286625655046,0.4361771112482461,0.4543184890884509,0.283043760134661,19.73333333333333,18576,15,SVM_low
5,BLCA,SVM_f92,"LinearSVC(C=0.10750039062499998, dual=False, max_iter=200000, penalty='l1')",mutation,0.919285688774599,0.642321713374345,0.399277301550849,0.4065785333950139,0.2527295419830946,102.66666666666669,18576,15,SVM_mid
5,BLCA,SVM_f168,"LinearSVC(C=0.16803515625, dual=False, max_iter=200000, penalty='l1')",mutation,0.9749169613200472,0.6335383914331283,0.3800717208118412,0.3868131762463648,0.2392261484980627,160.73333333333332,18576,15,SVM_high
5,BLCA,LR_f21,"LogisticRegression(C=0.21099531249999998, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,0.7428036715596985,0.6169400774663932,0.4323456601898188,0.4513938635965659,0.2795770586542351,19.6,18576,15,LR_low
5,BLCA,LR_f92,"LogisticRegression(C=0.44337070312499993, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,0.9253944783742276,0.6440988835725677,0.4043894867783654,0.4130113254263011,0.2570105368186701,98.8,18576,15,LR_mid
5,BLCA,LR_f168,"LogisticRegression(C=0.859375, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,0.9930218936390586,0.6353155616313511,0.37509837462208,0.3838578616920139,0.2354288363693908,161.13333333333333,18576,15,LR_high
5,BLCA,Lasso_f21,"MyLasso(C=0.984619140625, max_iter=2000)",mutation,0.732554019786421,0.6379471405787195,0.4469383167402091,0.4861696774444052,0.291437543496145,19.6,18576,15,Lasso_low
5,BLCA,Lasso_f92,"MyLasso(C=0.9919281005859375, max_iter=2000)",mutation,0.9007435979856424,0.6483937115516063,0.4009967573544811,0.407396803463332,0.2543858495944096,95.66666666666669,18576,15,Lasso_mid
5,BLCA,Lasso_f168,"MyLasso(C=0.99493408203125, max_iter=2000)",mutation,0.9694603378692096,0.6448849396217817,0.375846052967036,0.3810218284573005,0.2361256110741794,159.66666666666666,18576,15,Lasso_high
5,BLCA,SVM_f21,"LinearSVC(C=0.0035172851562499997, dual=False, max_iter=200000, penalty='l1')",rna,0.8069316761312904,0.756470722260196,0.5666111789442745,0.6116406445771264,0.4005262479098456,16.933333333333334,23081,15,SVM_low
5,BLCA,SVM_f92,"LinearSVC(C=0.011053619384765626, dual=False, max_iter=200000, penalty='l1')",rna,0.9574620522161504,0.8123148781043518,0.4701311790150271,0.484500162064786,0.3100333742554864,93.06666666666666,23081,15,SVM_mid
5,BLCA,SVM_f168,"LinearSVC(C=0.028902832031249995, dual=False, max_iter=200000, penalty='l1')",rna,1.0,0.8315561631351105,0.4176100501703309,0.4241860361093241,0.2677743884229167,158.93333333333334,23081,15,SVM_high
5,BLCA,LR_f21,"LogisticRegression(C=0.013769140624999999, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.8047473124040144,0.7564593301435407,0.571715858544465,0.6173244939466258,0.4051530822211797,16.2,23081,15,LR_low
5,BLCA,LR_f92,"LogisticRegression(C=0.04760636596679686, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.9640065716632736,0.8088516746411484,0.4693672043662565,0.4890668149169705,0.3090135883456625,86.8,23081,15,LR_mid
5,BLCA,LR_f168,"LogisticRegression(C=0.21152360935869507, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,1.0,0.8254727728411939,0.4443268039325746,0.4665957653397667,0.2889207162775329,162.26666666666668,23081,15,LR_high
5,BLCA,Lasso_f21,"MyLasso(C=0.796875, max_iter=2000)",rna,0.8224329440337155,0.760788334472545,0.5366033744092149,0.569024598266347,0.3700492125354133,21.6,23081,15,Lasso_low
5,BLCA,Lasso_f92,"MyLasso(C=0.916015625, max_iter=2000)",rna,0.9439351405407336,0.8105946684894053,0.4537637892443703,0.470465069740633,0.296132457160901,85.06666666666666,23081,15,Lasso_mid
5,BLCA,Lasso_f168,"MyLasso(C=0.9599609375, max_iter=2000)",rna,0.9993464052287582,0.8201982228298018,0.4134629782628122,0.4195867062719708,0.2646742591541958,166.26666666666668,23081,15,Lasso_high
5,BRCA,SVM_f41,"LinearSVC(C=0.004554675292968749, dual=False, max_iter=200000, penalty='l1')",__ALL__,0.891156462585034,0.8693877551020408,0.5587967645132783,0.5877464614905568,0.3902952640237863,42.86666666666667,99475,15,SVM_low
5,BRCA,SVM_f176,"LinearSVC(C=0.017674609374999997, dual=False, max_iter=200000, penalty='l1')",__ALL__,0.9778911564625852,0.8698412698412699,0.4062463891074588,0.4202051221677337,0.2561409497313892,182.53333333333333,99475,15,SVM_mid
5,BRCA,SVM_f323,"LinearSVC(C=5.601318359375, dual=False, max_iter=200000, penalty='l1')",__ALL__,1.0,0.8412698412698413,0.3734501954964767,0.3805255588312385,0.2316471424263776,330.2,99475,15,SVM_high
5,BRCA,LR_f41,"LogisticRegression(C=0.0206037109375, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,0.8979591836734694,0.8707482993197279,0.5446235498772352,0.6027098061045041,0.3757725905350556,50.53333333333333,99475,15,LR_low
5,BRCA,LR_f176,"LogisticRegression(C=0.05526331586837768, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,0.954421768707483,0.8702947845804988,0.4456923509848464,0.474901157266176,0.2882292442090146,156.66666666666666,99475,15,LR_mid
5,BRCA,LR_f323,"LogisticRegression(C=0.25103306057357117, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,1.0,0.8639455782312925,0.4454063715004824,0.4933365434742017,0.2891160227567687,421.4666666666666,99475,15,LR_high
5,BRCA,Lasso_f41,"MyLasso(C=0.89990234375, max_iter=2000)",__ALL__,0.885827664399093,0.8680272108843538,0.5853808730211876,0.6089116254475136,0.4165083928833109,40.46666666666667,99475,15,Lasso_low
5,BRCA,Lasso_f176,"MyLasso(C=0.96490478515625, max_iter=2000)",__ALL__,0.9409297052154196,0.8798185941043084,0.4213592605461133,0.4308887527569682,0.2685082863127219,171.66666666666666,99475,15,Lasso_mid
5,BRCA,Lasso_f323,"MyLasso(C=0.9827880859375, max_iter=2000)",__ALL__,0.9935374149659864,0.8693877551020408,0.392679639040172,0.3990919982259734,0.2466102459833689,335.7333333333333,99475,15,Lasso_high
5,BRCA,SVM_f41,"LinearSVC(C=0.019871435546874996, dual=False, max_iter=200000, penalty='l1')",cnv,0.8403628117913833,0.7954648526077097,0.4101458225339955,0.4342851528247977,0.2601924716186016,45.6,57964,15,SVM_low
5,BRCA,SVM_f176,"LinearSVC(C=0.08688988952636717, dual=False, max_iter=200000, penalty='l1')",cnv,0.9452380952380952,0.835827664399093,0.3378159742815333,0.3476933466289563,0.2053270311393386,177.86666666666667,57964,15,SVM_mid
5,BRCA,SVM_f323,"LinearSVC(C=0.578125, dual=False, max_iter=200000, penalty='l1')",cnv,1.0,0.7927437641723356,0.2949129707728084,0.301358822970535,0.1763027682817889,344.8666666666667,57964,15,SVM_high
5,BRCA,LR_f41,"LogisticRegression(C=0.05868203124999999, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.8056689342403628,0.7655328798185941,0.4158870320066559,0.4673624253121184,0.2649832279279052,38.73333333333333,57964,15,LR_low
5,BRCA,LR_f176,"LogisticRegression(C=0.22587770147708364, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.923015873015873,0.8335600907029479,0.3608669094074587,0.3938362321231086,0.2219448590943927,159.73333333333332,57964,15,LR_mid
5,BRCA,LR_f323,"LogisticRegression(C=0.49992672443176267, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.9680272108843536,0.8308390022675737,0.3408333212889274,0.3691847589548089,0.2091810804727243,262.26666666666665,57964,15,LR_high
5,BRCA,Lasso_f41,"MyLasso(C=0.978515625, max_iter=2000)",cnv,0.8277777777777778,0.7804988662131519,0.3988383198780644,0.4251817686488522,0.2507006768021518,41.93333333333333,57964,15,Lasso_low
5,BRCA,Lasso_f176,"MyLasso(C=0.99456787109375, max_iter=2000)",cnv,0.933219954648526,0.8367346938775511,0.3247471251039411,0.3334741798302101,0.1958996458327197,170.86666666666667,57964,15,Lasso_mid
5,BRCA,Lasso_f323,"MyLasso(C=0.9976444244384766, max_iter=2000)",cnv,0.9776643990929704,0.8331065759637188,0.3276405202924475,0.3312160751739548,0.1991902625702147,326.46666666666664,57964,15,Lasso_high
5,BRCA,SVM_f41,"LinearSVC(C=0.013525048828124999, dual=False, max_iter=200000, penalty='l1')",mirna,0.8476190476190476,0.8317460317460318,0.6418115584926606,0.6403706197321046,0.4934062493087636,38.93333333333333,835,15,SVM_low
5,BRCA,SVM_f176,"LinearSVC(C=0.06097039184570312, dual=False, max_iter=200000, penalty='l1')",mirna,0.9454648526077096,0.8136054421768708,0.4397835567605065,0.3551508383196332,0.3871608506337588,174.86666666666667,835,15,SVM_mid
5,BRCA,SVM_f323,"LinearSVC(C=8.8564453125, dual=False, max_iter=200000, penalty='l1')",mirna,1.0,0.7555555555555555,0.2926999551635517,0.1845787979845516,0.3916057764746926,318.53333333333336,835,15,SVM_high
5,BRCA,LR_f41,"LogisticRegression(C=0.05770566406249999, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,0.8511337868480725,0.8321995464852607,0.6207686807680239,0.6190204581644516,0.4724278721177283,41.266666666666666,835,15,LR_low
5,BRCA,LR_f176,"LogisticRegression(C=0.265671875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,0.9565759637188208,0.8086167800453514,0.4433292630728758,0.3649662871175816,0.3864461501502131,169.66666666666666,835,15,LR_mid
5,BRCA,LR_f323,"LogisticRegression(C=7.427868046799404, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,1.0,0.7700680272108843,0.3361038454050005,0.2198324784361558,0.4031467951262378,299.53333333333336,835,15,LR_high
5,BRCA,Lasso_f41,"MyLasso(C=0.96630859375, max_iter=2000)",mirna,0.8464852607709751,0.8335600907029479,0.64228912602517,0.638761867480037,0.4933664105092562,36.266666666666666,835,15,Lasso_low
5,BRCA,Lasso_f176,"MyLasso(C=0.991455078125, max_iter=2000)",mirna,0.9183673469387756,0.8226757369614512,0.4441377446715666,0.3563251853101209,0.392621545506939,178.46666666666667,835,15,Lasso_mid
5,BRCA,Lasso_f323,"MyLasso(C=0.996612548828125, max_iter=2000)",mirna,0.984920634920635,0.782312925170068,0.3398716843190401,0.2105231621932393,0.4258852569731778,325.2,835,15,Lasso_high
5,BRCA,SVM_f41,"LinearSVC(C=0.07869755859375, dual=False, max_iter=200000, penalty='l1')",mutation,0.7820861678004535,0.6975056689342404,0.5253032017093651,0.5556173766476699,0.3584309870444083,45.8,17974,15,SVM_low
5,BRCA,SVM_f176,"LinearSVC(C=0.15973603515625, dual=False, max_iter=200000, penalty='l1')",mutation,0.9232426303854876,0.6934240362811791,0.4427456267069896,0.4457063263542997,0.2894800667990583,177.6,17974,15,SVM_mid
5,BRCA,SVM_f323,"LinearSVC(C=0.34768671875, dual=False, max_iter=200000, penalty='l1')",mutation,0.9978458049886622,0.6893424036281179,0.4084141285160684,0.4048100294349023,0.2652048084667279,310.26666666666665,17974,15,SVM_high
5,BRCA,LR_f41,"LogisticRegression(C=0.31644296875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,0.7878684807256235,0.7029478458049887,0.5244964431681138,0.5528085966464416,0.3573872165517789,45.4,17974,15,LR_low
5,BRCA,LR_f176,"LogisticRegression(C=0.6826171875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,0.9336734693877552,0.6934240362811791,0.4391314797584834,0.4419004023285882,0.2865374361926302,176.6,17974,15,LR_mid
5,BRCA,LR_f323,"LogisticRegression(C=2.8654327392578125, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mutation,1.0,0.692063492063492,0.4051477275106097,0.4032935762438603,0.2624141634276151,302.46666666666664,17974,15,LR_high
5,BRCA,Lasso_f41,"MyLasso(C=0.9945487976074219, max_iter=2000)",mutation,0.7723356009070295,0.6870748299319728,0.522380134755724,0.5508258191919159,0.3558098761404323,46.0,17974,15,Lasso_low
5,BRCA,Lasso_f176,"MyLasso(C=0.9971542358398438, max_iter=2000)",mutation,0.9075963718820862,0.6961451247165533,0.4379542831065991,0.44116858816758,0.2853316878877064,172.66666666666666,17974,15,Lasso_mid
5,BRCA,Lasso_f323,"MyLasso(C=0.998443603515625, max_iter=2000)",mutation,0.988095238095238,0.6820861678004535,0.413821332458539,0.4127645261455585,0.2694128698080271,310.06666666666666,17974,15,Lasso_high
5,BRCA,SVM_f41,"LinearSVC(C=0.004508908081054687, dual=False, max_iter=200000, penalty='l1')",rna,0.8904761904761905,0.8680272108843538,0.555013019329077,0.5841532670633457,0.3868815925513743,42.8,22694,15,SVM_low
5,BRCA,SVM_f176,"LinearSVC(C=0.017735632324218747, dual=False, max_iter=200000, penalty='l1')",rna,0.9772108843537416,0.8675736961451247,0.4001787399445196,0.4123888420820666,0.2544561304319052,181.66666666666663,22694,15,SVM_mid
5,BRCA,SVM_f323,"LinearSVC(C=0.981475830078125, dual=False, max_iter=200000, penalty='l1')",rna,1.0,0.834920634920635,0.362880861478378,0.3659749409740075,0.2287686393703011,324.7333333333333,22694,15,SVM_high
5,BRCA,LR_f41,"LogisticRegression(C=0.014257324218749999, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.8809523809523809,0.8607709750566893,0.5294290673338925,0.5763920985318927,0.3635386811693187,38.13333333333333,22694,15,LR_low
5,BRCA,LR_f176,"LogisticRegression(C=0.05923190020915934, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.9594104308390022,0.8734693877551021,0.4464143886442644,0.4635200876925713,0.2913785520033446,190.2,22694,15,LR_mid
5,BRCA,LR_f323,"LogisticRegression(C=0.1366207260254596, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",rna,0.999092970521542,0.8657596371882086,0.4384877756257456,0.4526659167600383,0.2880687798228123,326.53333333333336,22694,15,LR_high
5,BRCA,Lasso_f41,"MyLasso(C=0.9010009765625, max_iter=2000)",rna,0.8875283446712018,0.8698412698412699,0.5676092494138306,0.5913418358006391,0.4001220330711802,40.66666666666666,22694,15,Lasso_low
5,BRCA,Lasso_f176,"MyLasso(C=0.9658203125, max_iter=2000)",rna,0.9435374149659864,0.8780045351473923,0.4169566634463104,0.4281939061825721,0.2676388855171553,179.53333333333333,22694,15,Lasso_mid
5,BRCA,Lasso_f323,"MyLasso(C=0.9832763671875, max_iter=2000)",rna,0.9947845804988662,0.8689342403628117,0.3888749938622476,0.389316873808652,0.2492301808674739,339.8666666666667,22694,15,Lasso_high
5,COAD,SVM_f11,"LinearSVC(C=0.006446386718749999, dual=False, max_iter=200000, penalty='l1')",__ALL__,0.8228614837747965,0.7853801169590643,0.408617334914668,0.4512459159424593,0.2619858202144801,10.533333333333331,99520,15,SVM_low
5,COAD,SVM_f46,"LinearSVC(C=0.015477783203125, dual=False, max_iter=200000, penalty='l1')",__ALL__,0.9175323930741888,0.799370220422852,0.4285075273994055,0.4561323495198219,0.2745828783448374,46.66666666666666,99520,15,SVM_mid
5,COAD,SVM_f84,"LinearSVC(C=0.030367382812499996, dual=False, max_iter=200000, penalty='l1')",__ALL__,0.9986928104575163,0.7834907782276204,0.3716787415701601,0.3827679381264425,0.2298650881210883,75.8,99520,15,SVM_high
5,COAD,LR_f11,"LogisticRegression(C=0.025485546875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,0.8219928907235409,0.783625730994152,0.4302960813438891,0.4749128171756789,0.2775549071712274,10.666666666666666,99520,15,LR_low
5,COAD,LR_f46,"LogisticRegression(C=0.06113403855753712, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,0.9157952069716776,0.7905982905982906,0.4187531417365249,0.4481837817891075,0.267964414251692,42.8,99520,15,LR_mid
5,COAD,LR_f84,"LogisticRegression(C=0.140696875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",__ALL__,1.0,0.7817813765182187,0.3761171725109122,0.4001274416392394,0.2334860738952437,79.0,99520,15,LR_high
5,COAD,Lasso_f11,"MyLasso(C=0.7421875, max_iter=2000)",__ALL__,0.8145826166724,0.7888888888888889,0.4790083624112957,0.5352462600389793,0.3195691065859133,8.866666666666667,99520,15,Lasso_low
5,COAD,Lasso_f46,"MyLasso(C=0.884765625, max_iter=2000)",__ALL__,0.9074962733631464,0.802834008097166,0.4401265307854846,0.4571049202382383,0.2838450003712678,42.0,99520,15,Lasso_mid
5,COAD,Lasso_f84,"MyLasso(C=0.9422607421875, max_iter=2000)",__ALL__,0.9943240454076367,0.764327485380117,0.3690664557350019,0.3850600477446173,0.2280920997798196,83.0,99520,15,Lasso_high
5,COAD,SVM_f11,"LinearSVC(C=0.03524921874999999, dual=False, max_iter=200000, penalty='l1')",cnv,0.7054982226808852,0.6386414754835807,0.4327135162398636,0.5052703751997403,0.2859366643693317,11.2,57964,15,SVM_low
5,COAD,SVM_f46,"LinearSVC(C=0.0772330078125, dual=False, max_iter=200000, penalty='l1')",cnv,0.896173030615755,0.7521817363922627,0.3955756582624212,0.4302790227598461,0.2499996480211525,48.06666666666667,57964,15,SVM_mid
5,COAD,SVM_f84,"LinearSVC(C=0.14777553710937502, dual=False, max_iter=200000, penalty='l1')",cnv,0.9698887742231396,0.7207377417903734,0.414068982068429,0.4338528365193451,0.2637858132931241,86.66666666666667,57964,15,SVM_high
5,COAD,LR_f11,"LogisticRegression(C=0.125075, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.6793028322440087,0.6351327035537562,0.4666719035742881,0.5521293383515009,0.3269222994682455,11.466666666666669,57964,15,LR_low
5,COAD,LR_f46,"LogisticRegression(C=0.3047265625, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.8970330237358101,0.7364822312190733,0.4066241839201433,0.4399534178434804,0.2577192053458525,50.66666666666666,57964,15,LR_mid
5,COAD,LR_f84,"LogisticRegression(C=0.62507230087067, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",cnv,0.9764189886480908,0.7033288349077823,0.387339282024289,0.4185381436159966,0.2434053951294575,94.93333333333334,57964,15,LR_high
5,COAD,Lasso_f11,"MyLasso(C=0.9609375, max_iter=2000)",cnv,0.825925925925926,0.7730094466936572,0.4135837024318286,0.4778198040507955,0.271100294490205,13.466666666666669,57964,15,Lasso_low
5,COAD,Lasso_f46,"MyLasso(C=0.982147216796875, max_iter=2000)",cnv,0.9109821121431028,0.7678362573099415,0.4192425815709047,0.4374208019710976,0.2676608560450497,54.2,57964,15,Lasso_mid
5,COAD,Lasso_f84,"MyLasso(C=0.989654541015625, max_iter=2000)",cnv,0.965531475748194,0.7452541610436347,0.4105647043074808,0.4341685610525181,0.2605396643754262,87.93333333333334,57964,15,Lasso_high
5,COAD,SVM_f11,"LinearSVC(C=0.0147455078125, dual=False, max_iter=200000, penalty='l1')",mirna,0.7360451783052402,0.6704003598740441,0.603837084256488,0.647136103944084,0.4455102413925943,10.4,802,15,SVM_low
5,COAD,SVM_f46,"LinearSVC(C=0.045012890624999996, dual=False, max_iter=200000, penalty='l1')",mirna,0.8978872835683981,0.6632478632478632,0.5015907544499052,0.4887893550119503,0.3616410923811398,43.8,802,15,SVM_mid
5,COAD,SVM_f84,"LinearSVC(C=0.11726406249999999, dual=False, max_iter=200000, penalty='l1')",mirna,0.992139662882697,0.659604138551507,0.4199903866486016,0.3951941112922159,0.3141830002134702,78.93333333333334,802,15,SVM_high
5,COAD,LR_f11,"LogisticRegression(C=0.06258749999999999, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,0.7478213507625272,0.6739541160593793,0.5909260566656268,0.6356502032187817,0.4327044060580106,11.0,802,15,LR_low
5,COAD,LR_f46,"LogisticRegression(C=0.19146796875, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,0.9092449260405916,0.6702654071075124,0.501284463578332,0.4894502730824219,0.361851688481605,43.6,802,15,LR_mid
5,COAD,LR_f84,"LogisticRegression(C=0.953125, max_iter=200000, penalty='l1', random_state=0, solver='liblinear')",mirna,1.0,0.6684660368870895,0.4275454087166404,0.4020694624738494,0.3212186978360692,80.66666666666667,802,15,LR_high
5,COAD,Lasso_f11,"MyLasso(C=0.890625, max_iter=2000)",mirna,0.7408324733402133,0.6669815564552407,0.5822684793203752,0.6293350378263096,0.4232156413458934,10.066666666666666,802,15,Lasso_low
5,COAD,Lasso_f46,"MyLasso(C=0.9638671875, max_iter=2000)",mirna,0.8992116729732829,0.6615384615384615,0.4815766524079381,0.4652753325229454,0.3453349170827184,46.2,802,15,Lasso_mid
5,COAD,Lasso_f84,"MyLasso(C=0.98193359375, max_iter=2000)",mirna,0.9720846233230134,0.6648223121907333,0.4291880708041187,0.4006772105252448,0.3224347978094171,81.2,802,15,Lasso_high
5,COAD,SVM_f11,"LinearSVC(C=0.0498947265625, dual=False, max_iter=200000, penalty='l1')",mutation,0.6513989221419562,0.5461988304093567,0.3221012440352975,0.4136861234936513,0.1984397732838688,7.533333333333333,18537,15,SVM_low
